"","Year","Area","Street","Street 2"
"4200",2012,"Coventry","PrimroseHillStr.",""
"4201",2012,"Coventry","PrimroseHillStr.",""
"4202",2012,"Coventry","PrimrosehillStr.",""
"4203",2012,"Coventry","PrioryHall",""
"4204",2012,"Coventry","QuarryWoodGrove",""
"4205",2012,"Coventry","QuintonRoad",""
"4206",2012,"Coventry","RaglanStr.",""
"4207",2012,"Coventry","Ramadahotel",""
"4208",2012,"Coventry","RearofClique,̴HaleStr.",""
"4209",2012,"Coventry","RearYard,̴CoventryCentralPoliceStation",""
"4210",2012,"Coventry","RicohArena",""
"4211",2012,"Coventry","RicohArena",""
"4212",2012,"Coventry","Rileysquare",""
"4213",2012,"Coventry","Ringwayqueens",""
"4214",2012,"Coventry","RoseberryAvenue,̴Coventry",""
"4215",2012,"Coventry","SamuelValeHouse,̴StNicholasStr.",""
"4216",2012,"Coventry","SamuelValeHouse,̴StNicholasStr.",""
"4217",2012,"Coventry","SewallHighway",""
"4218",2012,"Coventry","SewellHighway",""
"4219",2012,"Coventry","Skydome",""
"4220",2012,"Coventry","Skydome",""
"4221",2012,"Coventry","Skydome",""
"4222",2012,"Coventry","Skydome",""
"4223",2012,"Coventry","Skydome",""
"4224",2012,"Coventry","SkyDome",""
"4225",2012,"Coventry","SkyDome,̴Coventry",""
"4226",2012,"Coventry","Skydome",""
"4227",2012,"Coventry","Skydome",""
"4228",2012,"Coventry","Skydome",""
"4229",2012,"Coventry","Skydomecarpark",""
"4230",2012,"Coventry","Skydomecarpark",""
"4231",2012,"Coventry","Skydomecarpark",""
"4232",2012,"Coventry","SkydomeComplex",""
"4233",2012,"Coventry","SkydomeComplex",""
"4234",2012,"Coventry","Skydomecomplex",""
"4235",2012,"Coventry","Skydomecomplex",""
"4236",2012,"Coventry","Skydomeconcourse",""
"4237",2012,"Coventry","SkydomeConcourse",""
"4238",2012,"Coventry","Skydomeconcourse",""
"4239",2012,"Coventry","SkydomeConcourse",""
"4240",2012,"Coventry","Skydomeconcourse",""
"4241",2012,"Coventry","Skydomeconcourse",""
"4242",2012,"Coventry","Skydomeconcourse",""
"4243",2012,"Coventry","SkydomeConcourse,Coventry.",""
"4244",2012,"Coventry","SkydomeConcourse,Coventry.",""
"4245",2012,"Coventry","Skydomeconcourse,̴Coventrycitycentre",""
"4246",2012,"Coventry","SkydomeConcourse,̴Coventry.",""
"4247",2012,"Coventry","Skydomeconcourse.",""
"4248",2012,"Coventry","SkydomeCoventry",""
"4249",2012,"Coventry","SomersetRoad",""
"4250",2012,"Coventry","SponstCoventry",""
"4251",2012,"Coventry","SponStr.",""
"4252",2012,"Coventry","SponStr.",""
"4253",2012,"Coventry","SponStr.",""
"4254",2012,"Coventry","SponStr.",""
"4255",2012,"Coventry","SponStr.",""
"4256",2012,"Coventry","SponStr.,̴Coventry.",""
"4257",2012,"Coventry","SponStr.,̴Coventry",""
"4258",2012,"Coventry","SponStr.,̴Coventry",""
"4259",2012,"Coventry","SponStr.,̴Coventry",""
"4260",2012,"Coventry","StPatricksRoad",""
"4261",2012,"Coventry","Stthomasroad,̴longford,̴coventry",""
"4262",2012,"Coventry","StationSquare,̴Coventry",""
"4263",2012,"Coventry","StationSquare,̴Coventry",""
"4264",2012,"Coventry","StationSquare,̴Coventry",""
"4265",2012,"Coventry","StoneyStantonrd",""
"4266",2012,"Coventry","Stoneystantonroad",""
"4267",2012,"Coventry","Stoneystantonroad",""
"4268",2012,"Coventry","Stoneystantonroad",""
"4269",2012,"Coventry","Stoneystantonroad",""
"4270",2012,"Coventry","Stoneystantonroad",""
"4271",2012,"Coventry","Tamworthroad",""
"4272",2012,"Coventry","TanyardClose,TanyardFarm,Coventry.",""
"4273",2012,"Coventry","TarquinClose",""
"4274",2012,"Coventry","Taxiranktrainstationcoventry",""
"4275",2012,"Coventry","TheBurges",""
"4276",2012,"Coventry","TheBurgess",""
"4277",2012,"Coventry","TheBurgess",""
"4278",2012,"Coventry","TheButts",""
"4279",2012,"Coventry","TheCastlePub,̴LittleParkSt,Coventry.",""
"4280",2012,"Coventry","TheChesils",""
"4281",2012,"Coventry","TheFlyingStandardPublicHouse",""
"4282",2012,"Coventry","TheGrapespho/s",""
"4283",2012,"Coventry","TrafalgarHouse",""
"4284",2012,"Coventry","TrinitySt",""
"4285",2012,"Coventry","TrinityStr.",""
"4286",2012,"Coventry","TrinityStr.",""
"4287",2012,"Coventry","TrinityStr.",""
"4288",2012,"Coventry","UHCW",""
"4289",2012,"Coventry","Universityhospital",""
"4290",2012,"Coventry","UniversityHospitalCoventry",""
"4291",2012,"Coventry","UnniversityHospital,̴Coventry",""
"4292",2012,"Coventry","UpperSponStr.",""
"4293",2012,"Coventry","VictoriaStr.",""
"4294",2012,"Coventry","WallaceRd",""
"4295",2012,"Coventry","WalsgraveHospital.",""
"4296",2012,"Coventry","WalsgraveRd",""
"4297",2012,"Coventry","WalsgraveRoad",""
"4298",2012,"Coventry","WarwickRd",""
"4299",2012,"Coventry","Warwickrowcoventry",""
"4300",2012,"Coventry","WestAvenue",""
"4301",2012,"Coventry","WILLENHALLlaNE",""
"4302",2012,"Coventry","WILLENHALLlaNE",""
"4303",2012,"Coventry","WindsorSt",""
"4304",2012,"Coventry","WindsorSt",""
"4305",2012,"Coventry","WinsorStr.",""
"4306",2012,"Coventry","WoodwayLane,Coventry.",""
"4307",2012,"Coventry","WykenCroft",""
"4308",2012,"Coventry","YardleyStr.",""
"4309",2012,"Dudley","HagleyroadHalesowen",""
"4310",2012,"Dudley","BachelorClose",""
"4311",2012,"Dudley","BearwoodRoad,̴Bearwood",""
"4312",2012,"Dudley","BellSt,̴Stourbridge",""
"4313",2012,"Dudley","BhanRoad,",""
"4314",2012,"Dudley","BHPSFrontOffice",""
"4315",2012,"Dudley","BirminghamNewRoad",""
"4316",2012,"Dudley","BirminghamStr.,̴Stourbridge",""
"4317",2012,"Dudley","BirminghamStr.,̴Stourbridge",""
"4318",2012,"Dudley","BridfgnorthRoad,̴Stourbridge",""
"4319",2012,"Dudley","BrierleyHillHighStr.",""
"4320",2012,"Dudley","BusstationDudley",""
"4321",2012,"Dudley","Busstation,̴MerryHillCentre",""
"4322",2012,"Dudley","CastleHill,̴Dudley",""
"4323",2012,"Dudley","CastleHill,̴Dudley",""
"4324",2012,"Dudley","CharlesAve",""
"4325",2012,"Dudley","ChurchSt,̴Bhill",""
"4326",2012,"Dudley","ChurchSt,̴Stourbridge",""
"4327",2012,"Dudley","CinderBankDudley",""
"4328",2012,"Dudley","CliftonPHSedgley",""
"4329",2012,"Dudley","Clydesdaletower",""
"4330",2012,"Dudley","CobdenStr.",""
"4331",2012,"Dudley","CorbettCrescentStourbridge",""
"4332",2012,"Dudley","CoventryStr.",""
"4333",2012,"Dudley","DelphRd,̴BHill",""
"4334",2012,"Dudley","Dingleroaddudley",""
"4335",2012,"Dudley","DudleyBusstation",""
"4336",2012,"Dudley","DudleyhighStr.",""
"4337",2012,"Dudley","Dudleypolicestation",""
"4338",2012,"Dudley","EnvillStr.,̴Stourbridge",""
"4339",2012,"Dudley","EnvilleStr.Stourbridge",""
"4340",2012,"Dudley","Frontofficebrierleyhillpolicestation",""
"4341",2012,"Dudley","GaimageStr.",""
"4342",2012,"Dudley","Hagleyroad",""
"4343",2012,"Dudley","HagleyRoadStourbridge",""
"4344",2012,"Dudley","Halesowenbusstation",""
"4345",2012,"Dudley","Halesowenbusstation",""
"4346",2012,"Dudley","Halesowenpolicestation",""
"4347",2012,"Dudley","HallStr.Dudley",""
"4348",2012,"Dudley","Harvester,̴hagleyroad",""
"4349",2012,"Dudley","HighStr.,̴BrierleyHill",""
"4350",2012,"Dudley","Highstbhill",""
"4351",2012,"Dudley","HighStDudley",""
"4352",2012,"Dudley","Highststourbridge",""
"4353",2012,"Dudley","Highststourbridge",""
"4354",2012,"Dudley","HighSt,̴BHill",""
"4355",2012,"Dudley","HighSt,̴Lye",""
"4356",2012,"Dudley","HighSt,̴Stourbridge",""
"4357",2012,"Dudley","HighSt,̴Stourbridge",""
"4358",2012,"Dudley","HighSt,̴Stourbridge",""
"4359",2012,"Dudley","HighSt,̴Stourbridge",""
"4360",2012,"Dudley","HighSt,̴Stourbridge",""
"4361",2012,"Dudley","HighSt,̴Stourbridge",""
"4362",2012,"Dudley","HighSt,̴Stourbridge",""
"4363",2012,"Dudley","HighSt,̴Stourbridge",""
"4364",2012,"Dudley","HighStr.",""
"4365",2012,"Dudley","HighStr.",""
"4366",2012,"Dudley","HighStr.",""
"4367",2012,"Dudley","HighStr.",""
"4368",2012,"Dudley","HighStr.",""
"4369",2012,"Dudley","HIghStr.,̴Stourbridge",""
"4370",2012,"Dudley","HighStr.,̴Stourbridge",""
"4371",2012,"Dudley","HighStr.,̴Stourbridge",""
"4372",2012,"Dudley","HighStr.BrierleyHill",""
"4373",2012,"Dudley","HighStr.brierleyhill",""
"4374",2012,"Dudley","HighStr.brierleyhill",""
"4375",2012,"Dudley","HighStr.stourbridge",""
"4376",2012,"Dudley","HighStr.stourbridge",""
"4377",2012,"Dudley","HighStr.stourbridge",""
"4378",2012,"Dudley","HighStr.Stourbridge",""
"4379",2012,"Dudley","HighStr.Stourbridge",""
"4380",2012,"Dudley","HighStr.,̴Dudley",""
"4381",2012,"Dudley","HighStr.,̴Lye",""
"4382",2012,"Dudley","HighStr.,̴Lye.",""
"4383",2012,"Dudley","HighStr.,̴Stourbridge",""
"4384",2012,"Dudley","HighStr.,̴Stourbridge",""
"4385",2012,"Dudley","HighStr.,̴Stourbridge",""
"4386",2012,"Dudley","HighStr.,̴Stourbridge",""
"4387",2012,"Dudley","HighlandRoad,̴Dudley",""
"4388",2012,"Dudley","HillStr.,̴BrierleyHill",""
"4389",2012,"Dudley","HillsideRd",""
"4390",2012,"Dudley","Homeaddress",""
"4391",2012,"Dudley","LevelStr.,̴Brierleyhill",""
"4392",2012,"Dudley","LyehighStr.",""
"4393",2012,"Dudley","MalvernCrescent",""
"4394",2012,"Dudley","MarketSt,̴Kford",""
"4395",2012,"Dudley","Merryhill",""
"4396",2012,"Dudley","NewSt",""
"4397",2012,"Dudley","Newstdudley",""
"4398",2012,"Dudley","Newstdudley",""
"4399",2012,"Dudley","NewStr.,̴Dudley",""
"4400",2012,"Dudley","NorthStr.,̴Dudley",""
"4401",2012,"Dudley","NortonRoad",""
"4402",2012,"Dudley","OakfieldroadWollescote",""
"4403",2012,"Dudley","OSBHPS",""
"4404",2012,"Dudley","Overendrd",""
"4405",2012,"Dudley","Parkroadnetherton",""
"4406",2012,"Dudley","PedmoreRoad,Lye",""
"4407",2012,"Dudley","QuarryBankHighStr.",""
"4408",2012,"Dudley","Queenswayhalesowen",""
"4409",2012,"Dudley","SpringfieldRd,̴Blackheath",""
"4410",2012,"Dudley","StMichaelsStr.WestBromwich",""
"4411",2012,"Dudley","StourbridgeHighST",""
"4412",2012,"Dudley","StourbridgehighStr.",""
"4413",2012,"Dudley","StourbridgehighStr.",""
"4414",2012,"Dudley","StourbridgeHighStr.",""
"4415",2012,"Dudley","StourbridgehighStr.",""
"4416",2012,"Dudley","StourbridgeHighStr.",""
"4417",2012,"Dudley","Stourbridgetowncentre",""
"4418",2012,"Dudley","Sunderlanddriveamblecote",""
"4419",2012,"Dudley","Sunderlanddriveamblecote",""
"4420",2012,"Dudley","Sunderlanddriveamblecote",""
"4421",2012,"Dudley","Sunderlanddriveamblecote",""
"4422",2012,"Dudley","TheForge,̴CradleyHeath",""
"4423",2012,"Dudley","Towerst,̴Dudley",""
"4424",2012,"Dudley","TowerStr.,̴Dudley",""
"4425",2012,"Dudley","Tridentcentre,̴Dudley",""
"4426",2012,"Dudley","WolverhamptonStr.Dudley",""
"4427",2012,"Dudley","WorcesterSt,̴Stourbridge",""
"4428",2012,"Dudley","WorcesterSt,̴Stourbridge",""
"4429",2012,"Dudley","WorcesterSt,̴Stourbridge",""
"4430",2012,"Dudley","WorcesterSt,̴Stourbridge",""
"4431",2012,"Dudley","WorcesterSt,̴Stourbridge",""
"4432",2012,"Solihull","AnchorLane",""
"4433",2012,"Solihull","ApresSolihullTownCentre",""
"4434",2012,"Solihull","AspenDrCWTC",""
"4435",2012,"Solihull","BhamInternational",""
"4436",2012,"Solihull","BhamInternational",""
"4437",2012,"Solihull","BHX",""
"4438",2012,"Solihull","BHX",""
"4439",2012,"Solihull","Bhx",""
"4440",2012,"Solihull","BHX�����̴Terminal1",""
"4441",2012,"Solihull","BirchCroft",""
"4442",2012,"Solihull","Birminghamairport",""
"4443",2012,"Solihull","BirminghamInternationalAirport",""
"4444",2012,"Solihull","BlossomfieldRoad,̴Solihull",""
"4445",2012,"Solihull","BoldmereGate",""
"4446",2012,"Solihull","Bosworthdrive",""
"4447",2012,"Solihull","Bpwarwickrdolton",""
"4448",2012,"Solihull","BradfordRoad,̴CastleBrom",""
"4449",2012,"Solihull","Burges",""
"4450",2012,"Solihull","Burges",""
"4451",2012,"Solihull","CampdenGreen",""
"4452",2012,"Solihull","Chapelhouserd",""
"4453",2012,"Solihull","Chesterrd",""
"4454",2012,"Solihull","Chesterrd",""
"4455",2012,"Solihull","Chesterrd",""
"4456",2012,"Solihull","ChesterRoad,̴Castlebromwich",""
"4457",2012,"Solihull","Chesterroad,̴kingshurst",""
"4458",2012,"Solihull","ChurchillRoad,̴Solihull",""
"4459",2012,"Solihull","CloptonCrescent",""
"4460",2012,"Solihull","CloptonCrescent",""
"4461",2012,"Solihull","Cookslane,̴chelmsleywood",""
"4462",2012,"Solihull","Drurylane",""
"4463",2012,"Solihull","DruryLane,Solihull.",""
"4464",2012,"Solihull","FarthingsPHGreenLane",""
"4465",2012,"Solihull","ForthDrive,̴ChelmsleyWood",""
"4466",2012,"Solihull","Gleberoad,̴solihull",""
"4467",2012,"Solihull","Greenlane,̴Shirley",""
"4468",2012,"Solihull","GrevillePub,̴Solihull,̴Birmingham",""
"4469",2012,"Solihull","Harvesterpubsolihull",""
"4470",2012,"Solihull","Heatonrdsolihull",""
"4471",2012,"Solihull","HelmsfordDrive",""
"4472",2012,"Solihull","HelmswoodDrive",""
"4473",2012,"Solihull","HighStKnowle",""
"4474",2012,"Solihull","Highstsolihull",""
"4475",2012,"Solihull","Highstsolihull",""
"4476",2012,"Solihull","HighStSolihull",""
"4477",2012,"Solihull","HighStSolihull",""
"4478",2012,"Solihull","HighSt,̴Solihull",""
"4479",2012,"Solihull","Highst,̴solihull",""
"4480",2012,"Solihull","HighSt,̴Solihull",""
"4481",2012,"Solihull","HighStr.",""
"4482",2012,"Solihull","HighStr.",""
"4483",2012,"Solihull","HighStr.",""
"4484",2012,"Solihull","HighStr.",""
"4485",2012,"Solihull","HighStr.",""
"4486",2012,"Solihull","HighStr.OSHogsHead",""
"4487",2012,"Solihull","HighStr.,̴Solihull",""
"4488",2012,"Solihull","HighStr.Solihull",""
"4489",2012,"Solihull","HighStr.Solihull",""
"4490",2012,"Solihull","HighStr.Solihull",""
"4491",2012,"Solihull","HighStr.,̴solihull",""
"4492",2012,"Solihull","HomerRoad",""
"4493",2012,"Solihull","Homerroad",""
"4494",2012,"Solihull","Homerroadsolihull",""
"4495",2012,"Solihull","HurstLanenorthJ/WGreenLane",""
"4496",2012,"Solihull","KilcoteRoad,̴Shirley",""
"4497",2012,"Solihull","KnowlePark",""
"4498",2012,"Solihull","LodeLane,̴Solihull,̴Birmingham",""
"4499",2012,"Solihull","LondonRoad",""
"4500",2012,"Solihull","M42",""
"4501",2012,"Solihull","McDonaldsHighStSolihull",""
"4502",2012,"Solihull","Mellsquare",""
"4503",2012,"Solihull","Mortons,̴Dickensheath,̴Solihull",""
"4504",2012,"Solihull","NEC",""
"4505",2012,"Solihull","O/sbangorhouse,̴forthdrive,̴chelmsleywood",""
"4506",2012,"Solihull","O/shoggsheadPH,̴PoplarRoad,̴Solihull",""
"4507",2012,"Solihull","O/SHoggsheadPoplarWaysolihull",""
"4508",2012,"Solihull","O/sKingsHighSt,̴Solihull",""
"4509",2012,"Solihull","O/sKings,̴Solihull",""
"4510",2012,"Solihull","O/SLANGLEYHALLSOCIALCLUB,̴LANGLEYHALLRD,̴OLTON",""
"4511",2012,"Solihull","O/STOuchwoodCentrePoplarRoadSolihull",""
"4512",2012,"Solihull","OltonRailwayStation",""
"4513",2012,"Solihull","OltonTavern",""
"4514",2012,"Solihull","OSAssemblyRooms,̴PoplarRoad,̴Solihull",""
"4515",2012,"Solihull","OSMasonsPH,̴HighStr.Solihull",""
"4516",2012,"Solihull","OSSolihullHospital",""
"4517",2012,"Solihull","OSSolihullHospital",""
"4518",2012,"Solihull","OSSolihullHospital",""
"4519",2012,"Solihull","OutsidetheWatersideBar",""
"4520",2012,"Solihull","Pinesquarechelsmleywood",""
"4521",2012,"Solihull","PlumeofFeatherspublichouse,̴StratfordRoad,̴Shirley",""
"4522",2012,"Solihull","PoplarAvenue,Solihull.",""
"4523",2012,"Solihull","PoplarRd",""
"4524",2012,"Solihull","Poplarrdsolihull",""
"4525",2012,"Solihull","PoplarRdSolihullTownCebtre",""
"4526",2012,"Solihull","PoplarRdSolihullTownCentre",""
"4527",2012,"Solihull","PoplarRdTownCentreSolihull",""
"4528",2012,"Solihull","Poplarrd,̴solihull",""
"4529",2012,"Solihull","PoplarRoad",""
"4530",2012,"Solihull","PoplarRoad",""
"4531",2012,"Solihull","PoplarRoad",""
"4532",2012,"Solihull","PoplarRoad",""
"4533",2012,"Solihull","PoplarRoad",""
"4534",2012,"Solihull","PoplarRoad",""
"4535",2012,"Solihull","PoplarRoadSolihull",""
"4536",2012,"Solihull","Poplarroadsolihull",""
"4537",2012,"Solihull","Poplarroadsolihull",""
"4538",2012,"Solihull","PoplarRoad,̴Solihull",""
"4539",2012,"Solihull","PoplarRoad,̴Solihull",""
"4540",2012,"Solihull","PoplarRoad,̴Solihull",""
"4541",2012,"Solihull","PoplarRoad,̴Solihull",""
"4542",2012,"Solihull","Poplarway.",""
"4543",2012,"Solihull","Ppoplarroad",""
"4544",2012,"Solihull","Premierinn,̴stratfordroad",""
"4545",2012,"Solihull","RadlowCrescent,̴MarstonGreen",""
"4546",2012,"Solihull","Ramadahotel",""
"4547",2012,"Solihull","Roverdrive",""
"4548",2012,"Solihull","Roverdrive",""
"4549",2012,"Solihull","SaddlersArms",""
"4550",2012,"Solihull","ShirralGrove",""
"4551",2012,"Solihull","SolihullhighStr.",""
"4552",2012,"Solihull","SolihullHighStr.",""
"4553",2012,"Solihull","SolihullTowncentre",""
"4554",2012,"Solihull","Solihulltowncentre",""
"4555",2012,"Solihull","SolihullTownCentre",""
"4556",2012,"Solihull","SolihullTownCentre",""
"4557",2012,"Solihull","StationRdSolihull",""
"4558",2012,"Solihull","StationRoad",""
"4559",2012,"Solihull","StationRoad",""
"4560",2012,"Solihull","StationroadSolihull",""
"4561",2012,"Solihull","StationRoad,̴Solihull.",""
"4562",2012,"Solihull","StratfordRoad",""
"4563",2012,"Solihull","StratfordRoadShirley",""
"4564",2012,"Solihull","ThebearatBerkswell",""
"4565",2012,"Solihull","TheCresentSolihull",""
"4566",2012,"Solihull","TheRadleys",""
"4567",2012,"Solihull","ThreeHorseshoes,̴Sheldon",""
"4568",2012,"Solihull","TouchwoodCentre",""
"4569",2012,"Solihull","WarwickRoad",""
"4570",2012,"Solihull","WarwickRoadOlton",""
"4571",2012,"Solihull","Warwickroadsolihull",""
"4572",2012,"Solihull","WidneyLane/̴Blossomfieldtennisclub",""
"4573",2012,"Sandwell","AbrahamDarbyPublicHouse",""
"4574",2012,"Sandwell","AllSaintsWay,̴Westbromwich",""
"4575",2012,"Sandwell","Arcadian�����̴birmingham",""
"4576",2012,"Sandwell","Arcadian�����̴birmingham",""
"4577",2012,"Sandwell","Asdagreatbridge",""
"4578",2012,"Sandwell","BearwoodHighStr.",""
"4579",2012,"Sandwell","BearwoodhighStr.",""
"4580",2012,"Sandwell","BearwoodHighStr.",""
"4581",2012,"Sandwell","Bearwoodrd",""
"4582",2012,"Sandwell","Bearwoodroad",""
"4583",2012,"Sandwell","BearwoodRoad",""
"4584",2012,"Sandwell","BetFred,̴DuchessPark,̴WestBromwich",""
"4585",2012,"Sandwell","BetFred,̴WestBromwich",""
"4586",2012,"Sandwell","BhamStr.stourbridge",""
"4587",2012,"Sandwell","BirchRoad,̴Oldbury",""
"4588",2012,"Sandwell","Blackheathhousingoffice",""
"4589",2012,"Sandwell","BourneAvenue,̴Tipton",""
"4590",2012,"Sandwell","Bridgest",""
"4591",2012,"Sandwell","BridgnorthRd",""
"4592",2012,"Sandwell","BrookST",""
"4593",2012,"Sandwell","Burntree",""
"4594",2012,"Sandwell","Capehill",""
"4595",2012,"Sandwell","CartersGreen,̴WestBromwich",""
"4596",2012,"Sandwell","CartersGreen,̴WestBromwich",""
"4597",2012,"Sandwell","CartersGreen,̴WestBromwich",""
"4598",2012,"Sandwell","CausewayRowley",""
"4599",2012,"Sandwell","ChapelStr.,̴Oldbury",""
"4600",2012,"Sandwell","Chipshop,̴greatbridgetipton",""
"4601",2012,"Sandwell","ChurchStr.OldHill",""
"4602",2012,"Sandwell","ChurchStr.Oldbury",""
"4603",2012,"Sandwell","ChurchStr.,̴oldbury",""
"4604",2012,"Sandwell","Clairmintroadsmethwick",""
"4605",2012,"Sandwell","ClaremontRoadSmethwick",""
"4606",2012,"Sandwell","Cliffordroad",""
"4607",2012,"Sandwell","CollinsStr.,̴WestBromwich",""
"4608",2012,"Sandwell","CollinsStr.,̴WestBromwich",""
"4609",2012,"Sandwell","CumberlandRoadWednesbury",""
"4610",2012,"Sandwell","DelvilleTerrace",""
"4611",2012,"Sandwell","DesiMarslaWestBromwich",""
"4612",2012,"Sandwell","DilshadRestaurantOldburyRoadBlackheath",""
"4613",2012,"Sandwell","DudleyRoad",""
"4614",2012,"Sandwell","Dudleyroadeast",""
"4615",2012,"Sandwell","DudleyRoadEastTividale",""
"4616",2012,"Sandwell","EdwardStr.,̴WestBromwich",""
"4617",2012,"Sandwell","ElmTreeWay,̴CradleyHeath",""
"4618",2012,"Sandwell","ForgeLane",""
"4619",2012,"Sandwell","FrontOfficeSmethwick",""
"4620",2012,"Sandwell","GrangeRoadCradley",""
"4621",2012,"Sandwell","Gregoryavenue,̴WeoleyCastle",""
"4622",2012,"Sandwell","H/A",""
"4623",2012,"Sandwell","HabberlyRoad",""
"4624",2012,"Sandwell","HagleyRoadWest",""
"4625",2012,"Sandwell","HaigStr.",""
"4626",2012,"Sandwell","HalesowenRoad,̴Cradley",""
"4627",2012,"Sandwell","HANNOVERROAD",""
"4628",2012,"Sandwell","HanoverRoad,̴Rowleyregis",""
"4629",2012,"Sandwell","HarborneStoresHarborne",""
"4630",2012,"Sandwell","HarborneStoresHarborne",""
"4631",2012,"Sandwell","HargateArmsPublicHouse",""
"4632",2012,"Sandwell","HasburyPH,̴Halesowen",""
"4633",2012,"Sandwell","HasburyPH,̴Halesowen",""
"4634",2012,"Sandwell","HasburyPH,̴Halesowen",""
"4635",2012,"Sandwell","HENDERSONWAY",""
"4636",2012,"Sandwell","HERMITSTREET",""
"4637",2012,"Sandwell","Highstsmethwick",""
"4638",2012,"Sandwell","HighstWB",""
"4639",2012,"Sandwell","HIGHSTWESTBROM",""
"4640",2012,"Sandwell","Highstwestbromwich",""
"4641",2012,"Sandwell","HighStr.Smethwick",""
"4642",2012,"Sandwell","HighStr.wednesbury",""
"4643",2012,"Sandwell","HighStr.WestBromwich",""
"4644",2012,"Sandwell","HighStr.Wollaston.",""
"4645",2012,"Sandwell","HighStr.,̴Smethwick",""
"4646",2012,"Sandwell","HighStr.,̴Smethwick",""
"4647",2012,"Sandwell","HighStr.,̴Wednesbury",""
"4648",2012,"Sandwell","HighStr.,̴WestBromwich",""
"4649",2012,"Sandwell","HighStr.,̴WestBromwich",""
"4650",2012,"Sandwell","HighStr.,̴WestBromwich",""
"4651",2012,"Sandwell","HighStr.,̴WestBromwich",""
"4652",2012,"Sandwell","HighStr.,̴WestBromwich.",""
"4653",2012,"Sandwell","HighStr.mWestBrom",""
"4654",2012,"Sandwell","HillTop,̴WestBromwich",""
"4655",2012,"Sandwell","HolidayInnOldbury",""
"4656",2012,"Sandwell","HolidayInnOldbury",""
"4657",2012,"Sandwell","Hollylane",""
"4658",2012,"Sandwell","HorseleyHeath",""
"4659",2012,"Sandwell","Horsleyheathroad",""
"4660",2012,"Sandwell","JohnsonRoad",""
"4661",2012,"Sandwell","KingStr.Dudley",""
"4662",2012,"Sandwell","KnightsQuestBlackheath",""
"4663",2012,"Sandwell","LakesidePHcarpark",""
"4664",2012,"Sandwell","LittletonStr.WestBromwich",""
"4665",2012,"Sandwell","Londonderrylane",""
"4666",2012,"Sandwell","Londonderryrd",""
"4667",2012,"Sandwell","LongLane",""
"4668",2012,"Sandwell","MallenSt,̴Oldbury",""
"4669",2012,"Sandwell","MarketPlace,̴Dudley",""
"4670",2012,"Sandwell","McdonaldsGreatBridge",""
"4671",2012,"Sandwell","MillHillSmethwick",""
"4672",2012,"Sandwell","MILLFIELDSROAD",""
"4673",2012,"Sandwell","MoorStr.",""
"4674",2012,"Sandwell","MooreStr.",""
"4675",2012,"Sandwell","NewtonRd,̴GreatBarr",""
"4676",2012,"Sandwell","NimthRoad,̴Dudley",""
"4677",2012,"Sandwell","NimthRoad,̴Dudley",""
"4678",2012,"Sandwell","NimthRoad,̴Dudley",""
"4679",2012,"Sandwell","NimthRoad,̴Dudley",""
"4680",2012,"Sandwell","NimthRoad,̴Dudley",""
"4681",2012,"Sandwell","NimthRoad,̴Dudley",""
"4682",2012,"Sandwell","NimthRoad,̴Dudley",""
"4683",2012,"Sandwell","NimthRoad,̴Dudley",""
"4684",2012,"Sandwell","NimthRoad,̴Dudley",""
"4685",2012,"Sandwell","NimthRoad,̴Dudley",""
"4686",2012,"Sandwell","NimthRoad,̴Dudley",""
"4687",2012,"Sandwell","O/SHotelDenara,̴̴Bearwood",""
"4688",2012,"Sandwell","Oldchapelrd",""
"4689",2012,"Sandwell","OldburyRoad",""
"4690",2012,"Sandwell","OldburyRoadOldbury",""
"4691",2012,"Sandwell","PeaksRoad",""
"4692",2012,"Sandwell","PoundRoad,̴Oldbury",""
"4693",2012,"Sandwell","PoundRoad,̴Oldbury",""
"4694",2012,"Sandwell","PowkeLane,̴Oldbury",""
"4695",2012,"Sandwell","Powysave",""
"4696",2012,"Sandwell","PritchardClose",""
"4697",2012,"Sandwell","QueensRoad,̴Smethwick",""
"4698",2012,"Sandwell","RaglandRoad,̴Smethwick",""
"4699",2012,"Sandwell","ReformWay",""
"4700",2012,"Sandwell","RegentCourtSmethwick",""
"4701",2012,"Sandwell","RegentRoad,̴Tividale",""
"4702",2012,"Sandwell","RolfStr.station",""
"4703",2012,"Sandwell","RoyalChicken,̴HorsleyHeath",""
"4704",2012,"Sandwell","SamsonandLionPub",""
"4705",2012,"Sandwell","Sandwellhospital",""
"4706",2012,"Sandwell","SchoolSt",""
"4707",2012,"Sandwell","SchoolStr.",""
"4708",2012,"Sandwell","Sedgleyroadwest",""
"4709",2012,"Sandwell","Sedgleyroadwest",""
"4710",2012,"Sandwell","ShaftsburyStr.",""
"4711",2012,"Sandwell","SlaterStr.GreatBridge",""
"4712",2012,"Sandwell","Southbankroad",""
"4713",2012,"Sandwell","SponLane,̴WestBromwich",""
"4714",2012,"Sandwell","StMichealsStr.WestBrom",""
"4715",2012,"Sandwell","StoneStr.",""
"4716",2012,"Sandwell","StourbridgeHighStr.",""
"4717",2012,"Sandwell","StourbridgeRoad",""
"4718",2012,"Sandwell","STUARTROAD�����̴ROWLEYREGIS",""
"4719",2012,"Sandwell","TameRd",""
"4720",2012,"Sandwell","TescoExpress,̴SellyOak",""
"4721",2012,"Sandwell","Tescosburntree",""
